tweet,label
"Naik gocar.. pas masuk, yah mayan bersih lah dlm mobilnya ... Pas duduk *sambil nutup pintu* Kecium... lah bau kamper",netral
nemu driver gofood yg cerdas & super ramah senang banget asli,positif
NGAKAK BGT adek gue pertama kali naik gocar sendiri saking takutnya dia bawa pisau,netral
ngantri di supermarket dapat kasir yang lelet Pulang naik gocar dapat driver yang ngoceh mulu kepala gue jadi pusing dengar driver yang ribut banget,negatif
"Ngereview resto di gofood kalo ga ***** ya *. Sekedar enak, ga usah enak banget, minimal nyiapinnya niat, pasti gue review *****. Kalo rasanya ga niat, kualitas makanan jauh di bawah harganya, auto *.",netral
ngga sial. jangankan ngemall keluar sendirian beli makan aja ngga mau mending gofood drpd beli makan sendiri,netral
Ngga tau kenapa senang banget kalo order gofood dapat driver yg ramah banget tuh,positif
nggak banget aku lebih sarankan dia nggak bayarin gojek gocar soalnya mahal banget dan nggak layak aja menurut aku karna udah bayar mahal tapi malah makin ribet,negatif
"Ni burger bolehlah jadi andalan baru di Jogja. Patty yang super juicy ditambah saus tiga macem dan ada tambahan seaweednya (chukawakame) kayaknya belom ada yang nyamain. Namanya the rock burger di instagram, tapi klo di gofood coba cari kohi (nama warungnya dulu).",netral
"ni di gocar si tapi, habis jatoh kepala masih di perban , dan mas2 drivernya tbtb langsung ngomong, mb nya habis putus cinta? Jgn gt dong mb kasian kepala ny, langsung di kasih aqua sama permen, trus kek pelan bgt bawa mobilnya",netral
"ni milih drivernya ngasal comot aja ya. Ga ada attitudenya dan norma kesopanan bgt. Waktu bru� muncul respect ya drivernya ramah�, yg order gofood juga enak� orangnya. ga kyk skrg makin byk driver malah byk pd songong�",negatif
"Niat jam 5 udh ga keburu. Itu sampe setengah jam sblm mulai aja udh padat, jelas berdiri lah ya. Pulangnya susah banget cari Gocar, sampe kita bengong2 di depan Taman Banteng saking nunggu lama. Ujung2nya jalan ke Stasiun Gambir krn lapar",negatif
"Nonton food review si mamen, trus kepengen makan juga. cek gofood jaraknya 11km dan udah tutup. Berasanya kayak gw tinggal di ujung dunia bgt dah",netral
Nunggu gocar aja lama banget huhu mentang2 mau ke bandara dapatnya gocar bandara yg jauhnya masi sekitar 20menit lagi,negatif
Nunggu gocar udh menit ga dapat mulu kasian motor ditinggal sekarang gocar jadi buat orang susah,negatif
Nunggu hampir lima jam buat goride sial banget kecewa banget,negatif
"Nunggu lama gocar @gojekindonesia eh malah dicancel dan diganti, nggak ada voucher discount apa? Pelanggan setia gojek dan gocar lho",negatif
Nyampe hotel tepar karna seharian full vacation. Pengen pecel akhirnya gofood. Eh bapaknya super baik banget ramah pula beda sama driver yg di jkt,positif
Nyari gocar ga dapat dapat sampe ujan nya berenti Perpaduan jam pulang kantor jam menuju buka puasa hujan itu emang PARAH bikin emosi,negatif
Nyari goride susah banget ga di jemput mulu Padahal driver nya banyak banget di sekitaran lokasi kesal banget,negatif
Nyobain gofood ayam bakar kebagusan review bang @radityadika enak beneran gak. Dulu udah pernah nyobain sushi reviewnya dia dan cocok di lidahku. Mari kita coba,netral
Obatnya makan enak sih ini pada gofood masing supaya kita tetap waras,positif
"Oh iya sih, biasanya org pake gojek kalo buru2. Tp maksudku bkn gojek aja, gocar jg. Kmrn dpt driver yg tanpa suara dan entah knp membuat tak nyaman hehe. Mgkn emg krn akunya suka ngobrol jg. Tp jgn yg smpe ganggu.",netral
Oh kirain pendapatan driver naik juga mas. Saya kaget terakhir 5 kali order gocar ongkos luar biasa mahal. Maaf nih bukan bandingkan taxol lain nih. tapi saya naik taxol yg kuning selisihnya lumayan mas,negatif
"Om @gojekindonesia saya ga bisa kirim receipt gobox ke email knp ya om? Udah dicoba ribuan kali tp email receipt tetap gak masuk. Buat reimburse om, tolong dibantu om, tanggal segini om, ayo om, makasih om",netral
Online Mungkin gopaynya pernah ngga di balikin gojek Atau Makanannya waktu diantar berantakan begitulah memang kalau pelanggan udah kecewa,negatif
Order gocar gak ada yang nyangkut apalagi order goride kedepannya mungkin boleh ditambah fitur untuk melihat driver yang sedang aktif,netral
Order gocar susah banget ya ampun kasian anak saya udah kelaparan pengen makan keluar ga ada gocar yg dapat,negatif
"Order gofood karena lagi maag berusaha makan banyak dan jauhin yg gak bole sama dokter. Pesen 2 gofood. 1 dtg, makan enak lupa 1nya blm dtg. Pas ngecek hp uda ada chat. Drivernya bingung padahal setiap ku order gak pernah nyasar karena kasih note.",netral
Order gofood lebih enak karena ongkir murah dan banyak pilihan,positif
order goride dicancel tapi gopay malah kepotong. Terus fee gopaylater mahal banget yah 49000 padahal baru sekali pake. Lebih mahal fee nya daripada ongkosnya. Tolong diproses,negatif
"order makanan di gofood dapat driver yg ramah, baik, sopan, eh makanannya kurang enak pas makannya enak, ada promo juga, eh driver nya ancur marah marah ngga jelas",netral
orderan Gocar ga ada driver yg mau ambil auto Nangis ngga bisa pulang,negatif
Padahal aku tadi ke jnt pulang pergi naik gocar loh tapi tetep aja panasnya bikin emosi,negatif
Padahal naik gojek dgn harapan bisa me time karena biasanya abang gocar yg suka ajak ngobrol ini dr awal udh nanya nanya mulu gue jadi capek kesal banget kalo lagi capek di gangguin,negatif
Paling kesal ngga si kalo naik gocar belum apa apa supirnya udah marah marah gak jelas,negatif
pamer lumayan bgt teman teman martabak telor sama martabak manis jadi cuma segini pake voc gofood kominfo kmrn,netral
pamer vc gofood ku yg bisa dipakai cuma diskon minbel nya besar jadi bingung juga sih mau pake nya soalnya harus beli minimal 40rb mana gue sendiri lagi,netral
"panik banget gocar gua di begal waktu pulang dari kantor, takut banget",netral
"Panjang umur untuk bapak"" driver GoCar yg mau ambil orderan tengah malam pdhl tarif nya murah jaraknya mayan jauh :') kadang aku heran knp tarif GoCar bisa semurah itu ya",positif
"Pantesan aja aku dapat goride tuh lamanya nauzubillah -_- benar2 gada yang ambil. Pas puasa drivernya blg ""susah ya mbak? Itu grgr orderan byk tp udh ada notif order lg"" bilangnya si gitu. Berarti driver dikit tapi orderan byk hmm :"") Sedangkan di grab asli ga ada 5 menit dpt. gojek parah sih",negatif
Pantesan semingguan ini susah bgt order goride kirain memang aplikasinya yg lagi error tapi ternyata memang managementnya yg lagi eksploitasi,negatif
Parah aku ampir ketiduran di gocar untung driver nya baik mau bangunin gue,positif
Parah banget ini driver ketemu lagi modus biaya parkir padahal biasa beli disana lewat grabfood gofood ga pernah bayar parkir kesal banget,negatif
Parah bgt nih sejam ga dapat dapat driver gocar jadi pengen uninstall aplikasi,negatif
parah sih  ini grab sama gocar knp susah banget udah setengah jam mesen ga dapat driver,negatif
pas liat liat gofood eh nggak sengaja tekan pesen kesal banget asli membeli dengan keterpaksaan jadi sebal,negatif
"pas order di aplikasi responnya lemot nunggu pesen goride sekali 2menit blank sebelum deal button ,tapi lama akhirnya ganti ke gocar masi sama juga akhirnya ada goride yg td & otw sampai tujuan. Nyampe rumah tiba2 ada notif jadinya gopay bayar 3x order. makin gajelas @gojekindonesia kesal banget",negatif
Patah hati wajah sembab masuk gocar eh sama driver nya dikasih tebak tebakan mulu Sungguh bukan kombinasi yg waktu dan agak memancing emosi,negatif
"pengalaman tadi sore di cancel gocar kesal banget malah tadi itu lagi buru buru malah driver nya cancel aja, padahal udah nungguin sampe 15 menit jadi telat deh",negatif
Pengen main gofood dikasihnya goride mulu Udah gitu orderan gofoodnya dihabisin pula sama yang member sial banget nasib banget jadi driver,netral
Pengen nya abis pulang kerja capek ada cemilan ato paling ga bisa order gofood akhirnya aku pesan lah makanan kesukaan aku di gofood,netral
pengen nya sih keluar makan ternyata hujan ya udah kembali ke rutinitas aja pesan gofood,netral
"Pengguna setia @gojekindonesia dari 2015, per tahun ini tiap hari bisa order gosend 3-5x perhari, belum gofood. Skrg driver gojeknya mulai sering nolak order, okelah kalau dicancel sama dia nya, yg parah ngambil tp ga respon, ujung2 nya minta di cancel di pihak pemesan jangan dikecewakan lah pelanggannya",negatif
"Perasaan gw ojol ga gitu dah. Gw jg tanpa diminta sering ingetin resto utk cek pesanannya. Krn gw sbg driver ga tau apa pesenannya udh lengkap atau blm. Kepuasan dan kenyamanan custamer adalah nomer 1. Jgn lupa pesen gofood ya Klo dapat aku, pasti ramah",netral
"Perkara hujan, naik ojol turun di pinggir jalan sok mikir pindah naik angkot biar ga kehujanan, pas turun angkot tetep kehujanan karna ga bawa payung. Alhasil tetep naik gocar ke rumah",netral
perkataan driver GoRide selepas pulang kerja kelompok waktu SMP yang masih nempel adalah Kamu sekolahnya yang rajin,netral
"Pernah ga kalian dapat driver gocar terus ngobrolnya nyambung dan kalian seketika ngerasa nyaman banget, terus ngerasa cepat banget sampe tujuan sking seru nya ? Gw barusan, driver yang tadi asli baik banget dan seru juga",positif
Pernah ini hp ketinggalan di gocar. Alhamdulillah balik karena dapat driver yg baik dan alhamdulillah si driver jg dapat penumpang yg baik jg jadi pas tau hpku di jok mobil langsung dikasih ke driveenya.,positif
"pernah kesusahan buka helm, terus akhirnya dibantu bukain. malah di depan rumah sakit, banyak orang lalu lalang. makasih, abang goride.",netral
pernah naik gocar sama trs kita bertiga panik karna driver nya ngegas sambil tutup mata tolonglah kepada gojek driver nya diajarin cara mengemudi supaya tidak mencelakakan penumpang,negatif
pernah Orangnya ga suka aku buncit tetapi kerjaannya ngajak hunter tempat makan Mana klo gofood kaya,netral
pernah otw pulang dari study tour dapat driver gocar yang pertanyaannya berbobot bgt jadi senang banget selama perjalanan,positif
"Pernah pas lagi order grabcar/gocar trs sempet bincang2 sama drivernya. Banyak juga yang tadinya kerja kantoran terus resign dan beralih ke grab/gocar. Katanya lebih enak, waktu fleksibel, penghasilan lumayan.",positif
"Pernah pas lagi sahur lupa beli bahan-bahan buat masak, karena jam segitu di daerah sini ga ada mini market yang buka jadi order aja gofood di gojek, bayarnya pakai Gopay dapat cashback + gratis ongkir, perut senang dompetpun aman",positif
"pernah pesen ke temen sih baso aci trs gofood awal dlu pas ada promo cuma 4k rice box gitu cm klo pesen grab/gofood gitu ya hrs sabar nder kdg lama bgt nunggu antrian bapaknya trs klo jrak rumahnya jauh, ujan gitu lama tp aman"" aja sih smpe skrg ga takut alhamdulilah",netral
Pertama kalinya sore hujan tepat di jam pulang dari klien yg skrg Udah terlanjur pesan goride tiba tiba hujan deras untung driver nya bawa mantel jadi ngga kehujanan driver nya sangat memeperhatikan kebutuhan penumpang banget,positif
pesan gofood dengan promo yang lagi viral senang banget dapat tambahan es the manis seru banget,positif
"Pesan Gofood pas jam makan siang aja biar gratis ongkir, soalnya lagi ada voucher tapi hanya bisa dipake kalau siang dari jam 12",netral
pesan Gofood saat menerima pesanan ternyata Pak Driver menyelipkan bingkisan dan ucapan ini. Senang banget sama perhatian kecil dari driver,positif
pesan makanan paling murah di gofood. cari yg free ongkir plus pake kode promo,positif
Pesen gocar buat ngangkut barang belanjaan dicancel sampe capek banget tunggu gocar datang kesal banget liat aplikasi makin lama makin nggak guna,negatif
"pesen gocar lama bgt ga ada yg terima orderan, padahal di maps nya banyak kok driver yang ada di sekitar rumah karena kesal akhirnya panggil becak dkt rumah.",negatif
pesen gofood waktu udah sampe ternyata belum termasuk nasi bangsat kesal banget merasa di tipu sama resto soalnya di foto makanan ada nasi,negatif
Pesen goride gocar gak ada yg mau nunggu jam an itu jg pakai hp temen Kalau hujan knp susah sekali ya,negatif
"Pesenan mu biar di gojek in ajah, driver nya yang ramah, selalu kasi senyum dan nyampe rumah cepet banget dah",positif
"playlist abang gocar kali ini sunggu beragam, mulai dari naik yg keputer lagu melayu, trus rege, eh tiba2 lagu padang, abis padang dangdut, abis itu sunda. ditambah abangnya nyanyi, mau meratapi nasib sambil liat city light jadi gagal deh",netral
"Please deh beberpa kali pesen gojek/ gocar / gofood, pasti aja keambil yg jauh2 banget Kan kasian drivernya jd hrs jauh bgt pick up nya, udh gitu kita jg jd hrs nunggu lama Tolong dong ini bisa diperbaiki ngga @gojekindonesia",negatif
"pls ini enak sumpah! selembar nya cuma 10k (satu slice) yang seloyang cuma 75k rasanya juga udh enak bgt, apa lg yg cheese mozzarella nya lembek banget asli bukan promosi tp emang bener si enak yaallah wkwkw ada di grab, gofood klo di tempat ada di kreo creative lot",positif
pokoknya kalo gua udh rajin gofood buat org rumah berarti gua lagi rajin jajan,netral
"Promo di gofood tuh yang ngatur pihak gojek apa penjual ya? Karna aneh banget harga di toko 50k (di menu dan bill pembelian dari toko segitu), di gofood 80k (45% markup) lalu dikasih label PROMO beli 2 hanya 110k (jadi 55k per item).",netral
"Promo gofood gila juga, mujigae 30 rb udh sama ongkir + dapat 2 makanan ( bisa 3 makanan klo w ga beli ttopokki )",negatif
"Promo gojek saya justru paling gila gilaan mas, dr gofood gosend goride sampe gocar Sampe temen se kantor geleng2 ",netral
Puasa hari ke buka diluar terpaksa karna ojol gocar taxi ga ada yang mau nerima sedih banget,negatif
Pulang gereja ada aja yg bikin emosi Di gereja tenang seperti malaikat waktu naik gocar jd emosi karna driver nya marah marah mulu,negatif
Pulang kantor ada janjian ketemu sama teman Dari jam order goride gocar dan nunggu sampai lama banget baru driver nya datang asli kesal banget,negatif
Pulang kantor ada janjian ketemu sama temen Dari jam order goride gocar sampe berjam jam tunggu driver menjemput tetap nggak ada akhirnya kesal karna ngga jadi ketemu temen,negatif
Pulang kantor ujan Okay naik gocar Baru jalan berapa ratus meter ujan berhenti kesal banget,negatif
Punya divisi sendiri yang bertugas crosscheck pembatalan driver Keren banget asli,positif
"punya semua sampai linkaja sama isaku juga ada. pengennya cuma punya 1-2 ewallet tapi semuanya butuh, gopay buat order goride, ovo buat belanja tokped, spay buat syopi, dana biar bisa trf ke semua ewallet (tapi skrg ada fee adminnya), linkaja kalo ada promo cashback tsel",netral
Pusing banget di gocar dengar lagu remix aneh kesal banget,negatif
Rangkaian perayaan sekaligus perhargaan Apresiasi kepada Mitra Driver Goride atas dedikasi yang begitu besar telah melayani dengan sangat setia,netral
"Recommend bgt nih buat buka puasa temen temen di Kota Malang, Bener bener enak banget makanan dan minumannya, Murah, Enak, porsi Banyak...Bisa di gofood & grabfood klik aja di apps kamu",positif
"Rekomendasi buka puasa nih, pake GoFood PickUp aja! biar promonya makin gede dan tetep buka puasa dengan nikmat karena #PastiAdaPromo",netral
"Rekomendasi jajanan gofood ini dari 205k jadi 85k aja lho, inipun ongkirnya 25k wkw kalo deket bakal jd jauh lebih murah Btw ayamnya enak bgt ini jujur aja, sabana hisana mah lewat. Packagingnya jg niat bgt.",positif
rekomendasi makanan di daerah kuningan yg bisa di gofood grab apa dah? asik jg kayanya jajan nih,netral
"Rekomendasi makanan dong yg bisa dipesen di gofood  Alias udah bosen bgt tiap buka apps nya kyk stuck bingung mau makan apa tp suka takut nyoba yg blm pernah, takut zonk gituu. Kecuali ada review dr kalian gitu, yuk coba rekomendasiin",netral
RT Sudah ga pernah pake gofood setelah promo hilang Berkurang bgt pake gojek murahan ojek pangkalan Berkurang bgt pake gocar,negatif
RT waktu mau naik GoRide fungsi gopay sekarang buat apa ya buat goride kok ga bisa ga ada gini pilihan nya,negatif
RT waktu mau naik GoRide kok goride gak ada pilihan payment gopay ya ada apa sih dengan sistem gojek aplikasinya sering error begini,negatif
"Saat ini sdg menuju bandara menaiki gocar @gojekindonesia . Astaghfirullah dari mulai Naik sampai skrg tdk mendapat perlakuan sopan apalagi berkendara nyaman dgn drivernya. Nyetirnya ga enak,omongannya ga menghargai penumpang,dan driver ini jg telfonan sepanjang perjalanan",negatif
Sahabatku gojek terimakasih sudah menghadirkan goride setia mengantarkanku kemana saja Terimakasih,positif
"saking udah lama ngga ke mana-mana, pas kemaren order GoRide taunya ada yang beda, helm drivernya jadi panjang gitu alias udah ditambah face shield",netral
"Sama halnya dengan Gudeg Roso Joyo ini. Agak jauh dari rumah tapi layak ditunggu kalo pesan via GoFood. Serba enak dan pas dengan lidahku meskipun nampaknya, sudah disesuaikan dengan lidah orang Jakarta",positif
"samaan kita. Paling bahagia kl dapat gocar yg lagu abangnya satu server ama kita. Trus wangi, bersih, dikasi permen. Beuh.",positif
Sampai hari ini blum di respon oleh team gofood Saya di maki2 oleh staf gofood diancam tutup dan skrg toko saya di aplikasi gobiz buka. Di aplikasi pengguna malah tutup mungkin CS gofood perlu edukasi lagi supaya mengerti sopan santun. Emosi banget saya sama gojek,negatif
"saran aja , @gojekindonesia supir gocarnya mungkin bisa lebih di sosialisasi kan lagi mengenai sopan santunnya, saya tadi naik gocar lalu bapak supirnya saat minta uang parkir malah membentak dengan nada keras dan memukul kap mobil. saya rasa seharusnya tidak perlu seperti itu.",netral
Saran aja buat @gojekindonesia cari tim audit yg sdh paham dgn keadaan dan kondisi daerah biar lebih bagus,netral
Saran aja sih ini buat @gojekindonesia itu fitur pesan cepat selama ini nggak saya pake soalnya pesannya pendek sama kedengeran nggak sopan banget. Produk sebelah pesannya lebih terdengar natural meski panjang.,netral
saran aja.. kalo buat driver nomor cs jangan disamarin dong... Gue dah nunggu 30 menit didepan kantornya. Orangnya gabisa dihubungin.. mau telfon pake pulsa ribet. Ga semua stok pulsa!,netral
"Saran buat @gojekindonesia , klo mau pemerataan order, bikin setiap driver dpt minimal penghasilan sesuai umr yg berlaku. Cth jabodetabek umr 3.8jt. Jd minimal driver bisa dpt penghasilan 150rb bersih per hari, dgn 25 hari kerja.",netral
Saran buat @gojekindonesia @gojektech Kdpan tolong buat ganti tujuan buat pemesanan @gofoodindonesia @gojekindonesia Kadang ada customer yg langsung pesan tapi titik salah Terima kasih,netral
"saran buat @gojekindonesia buat algorithm biar sesuai gender pengguna ya please, risih banget kalo dapat driver cowok. takut apalagi kalo lagi sendiri di waktu sore atau malam.",netral
Saran buat @gojekindonesia dan @gojektech sebaiknya penyamaran nomor telpon itu dihapus aja. Balik ke tampilkan nomor asli sebaiknya. Lo pernah survey ke driver Lo gak sih. Terutama order gosend e-commerce itu nomor konsumen banyak yg gak aktif. Kadang cuma bisa WA doang.,netral
Saran buat @gojekindonesia jangan munculkan area GoRide Instan di sembarang tempat.Menjaga supaya gak terjadi gesekan sama opang.,netral
"Saran buat @gojekindonesia kalau sekiranya penyemprotan & cek suhu dilakukan asal-asalan, mendingan ga usah saja, paket yg katanya akan diberikan 1 bulan sekali pun nyatanya ga diberi. petugasnya pun cuek aja.",netral
"Saran buat @gojekindonesia kasih fitur di map atau tanda di resto mana yang deket sama driver, udah pilih lbh dr 10resto nggak ada driver",netral
"Saran buat @gojekindonesia, kalau cancel order itu mustahil dilakukan, mending menunya sekalian dihilangkan. Mubazir.",netral
"Saran buat gocar, seharusnya tarif gocar minimal 20ribu, jadi untuk yg dekat dibawah 20ribu biarlah jadi rejeki ojek motor. Kalau 11 ribu kok kurang pas buat ukuran mobil dengan, ac, music, gak kena hujan dan panas. Jadi bagi2 rejeki buat yg motor.",netral
saran buat gojek terutama bagian gofood� ada baiknya kalau kita mau pesan makanan tolong di beri kotak konfirmasi apakah pesanan sudah benar atau belum.. saya udah 3x kepencet cuma karena lagi ngecheck� voucher.. malah langsung terpesan makanan nya...,netral
Saran buat GOJEK tolong drivernya jangan terlalu sering menolak order tanpa alasan. Kalau memang menolak tolong diberi alasan. masa pesan GOFOOD 2x ditolak terus,netral
"saran buat gojek tolong kalian agak cerdas dengan membuat paket langganan goride maupun gocar, jgn gofood & paket nonton terus, ingat gojek itu bisnis transportasi...",netral
Saran buat gojek.. Tolonglah sisihkanlah keuntungan kalian 2 bln ini & donasikanlah kpd mitra kalian.,netral
saran buat sistem gojek nomor yang di samarkan tambahin fitur panggilan gratis dong kayak whatsapp soalnya susah kalau buat hubungi pelanggan karena rata rata habis pesen langsung di tinggal . Tolong di perbaharui,netral
saran dong buat GoBiz. harusnya ada pilihan isi jumlah stok nya berapa (kayak di shopee). kalo stok makanan tinggal 1 tapi customer beli 3.. itu kan repot. kalo cancel sayang tapi kalo terima trus balikin cash boncos terus. saya rasa ini penting. mohon di evaluasi,netral
"saran dong, kalo bisa ada opsi re-confirm gtu sblm customer tap order #GoCar jd make sure kalo payment yg dipilih GoPay apalagi kalo cust. order uda malam diatas jam 9 dan buru buru, mana sempet sih liat payment option cash / GoPay",netral
saran gue mending gojek atau Gocar ajadeh takutnya telat ada apa apa pas naik kereta,netral
"saran gw klo semua resto harus super fartner smua, lu bikin sestem jg buat smua resto d apk ada sistem otobitnya. Soalnya gak semua pegang hp trus kan",netral
"Saran juga buat @gojekindonesia, @gojektech, @gojekdesign saat permintaan ramai kasih juga notifikasi di app cs , jika si pemesan dapat drivernya jauh untuk sabar selama driver sanggup untuk menjemput.",netral
"Saran nih buat gojek @gojekindonesia GPS-nya harus akurat atau sistemnya, tiap pesen entah gojek atau gocar di app terlihat banyak yg deket tapi pas dapat malah yg jauh, mungkin sistemnya dibuat gitu, tapi buat sy penggunanya ya jadi lama jemputnya, beda dgn app sebelah",netral
Satu lagi tolong jagain teman kita yg baru gabung jadi mitra Gosend atau Gocar Jangan kecewakan mereka,netral
"Satu tahun 4 bulan jadi orang Bekasi, berikut rekomendasi makanan di gofood yang kemudian jadi langganan. Kalo lagi di Bekasi terus bingung mau makan apa, atau kepikiran makan sesuatu tapi bingung di mana, ini on budget banget.",netral
"saya cuma lagi bosen aja sama menu di GoFood Jogja yang isinya ayam dulu, ayam lagi, ayam terus...",netral
saya ketinggalan barang tablet samsung saat menggunakan gocar Apa bisa dilacak driver nya Tolong bantu saya,netral
saya mau tanya Saya kan order gocar untuk ke apartemen trs saya di kenakan biaya parkir di awal itu memangdari penumpang atau gimana ya,netral
"Saya merasa tdk nyaman dg dikit2 ditawari gopay oleh driver, mau di goride, gofood, etc. Karena beberapa oknum ada yg maksa, ada yg cancel, jd saya mau milih mengurangi saja ketergantungan dg @gojekindonesia . Sangat disayangkan iming2 poinnya malah bikin kayak gini. kecewa saya",negatif
Saya mohon kpd @gojekindonesia driver yg bernama Asep Mulyana ini diberhentikan sebagai driver Gojek karena membuat saya tidak nyaman menggunakan jasa Goride. Mungkin dia sudah sering melakukan hal serupa kpd penumpang lain. ORANGNYA SANGAT KASAR DAN TDK SABARAN DAN MUDAH EMOSI !,negatif
"saya order gofood terus orderannya gak enak kek pelit banget ngasih bubuk minumannya, gmn ngasih rating toko nya, di gofood saya gak ada pemberian rating nya keluar benci banget kesal saya, udah bayar mahal tapi resto nya pelit banget",negatif
"Saya order gofood.. Yg kl d lihat d layar hp jaraknya hanya sekitar 0,4km.. Tp ko bs ya alamat pengirimannya nyasar k lokasi yg jauh.. Bahkan ga sejalur bahkan sy saja blm pernah k daerah tersebut.. Saya kasian sm drivernya.. Sudah antar jauh2 tp salah alamat, mungkin maps gofood perlu lebih diperbaiki lagi",netral
"saya order gosend.. trus drivernya datang bilang gini "" saya tak mau dengan ongkos segitu"". laah kan ini ongkos dr sistem gojek. aneh banget. malah disuruh sy order pake goride biar ongkosnya lbh mahal. katanya gosend biayanya lg bermasalah tolong dong gojek, driver nya diajarin etika",negatif
Saya pesen paket meriah melalui gofood tapi kurang 1 menu. Appetizersnya (bread n cheese) kok ga ada ya. Tp di struknya ada. Kl abis seharusnya diinfo melalui abang gofoodnya tp ini ga ada info,netral
"Saya sampe bingung kemaren mau order ga ada driver yg nerima, dan mahal banget yang biasanya 50 bayar gocar bisa sampe 100 lebih bayarnya eh tau nya driver nya ga dapet bonus ya , dah sampe download grab juga sama juga ternyata tarif nya",negatif
"Saya sih berterimakasih, kalo memang puas dan pengen cerita ke oranglain y cerita muji driver td sopan, nyaman nyopirnya, kenceng tp nyaman dan aman dst",positif
saya tadi baru bahas kontribusinya aplikasi gojek buat para driver. 5 org driver gocar yg saya order semuanya berucap syukur ada aplikasi ojol ini.. mereka bisa dapat penghasilan yg lumayan dr pekerjaan mereka yg dulu.. salut buat aplikasi ojol.. pahalanya nadim ini banyak betul,positif
"sebagai gojek user setia dari awal punya gadget, ak bangga Tokopedia dan gojek secara harfiah adalah perusahaan teknologi terbesar di Indonesia ",positif
"sebagai pengguna ojol, gw juga pingin kasih saran buat perusahaan bahwa strategi kenaikan tarif kurang tepat dengan dalih kesejahteraan driver",netral
Sebel banget mau pesen grabike ke kantor kok cuman ada grabcar aja padahal gojek masih ada goride,negatif
"Sebelum covid gw yg biasa keluar subuh -magrib dapat 480-560, main di goride. Sekarang keluar jam 10-20 main gosend pilih yg jauh2. Bodo amat dgn skema pendapatan minimum. sekarang cuma 7-9 order, pendapatan 140-200rb. hei gojek perhatikan driver mu, tanpa driver kalian bukan apa apa",netral
Sebersihnya gocar bluebird tetep aja jantungan apalagi pernah tiba supirnya buka masker karena nelpon Mau izin buka jendela belum kukunya kotor juga,netral
Sedap juga nih bp gocar masangin lagu coldplay,netral
sedih dapat gocar lama bgt padahal dekat dari sency mrt senayan doang,negatif
Sedih hari ini Mau DOPS ga jadi Earbud hilang di gocar Pulang hujan basah kuyup,negatif
"Sedikit cerita, hari ini aku n keluarga ada acara di jogja, jauh2 hari udah pesen tiket kereta dan udah cetak, dari pagi memang ibuku bilang cepet pesen gocar, tapi karna menurutku biar gak terlalu nunggu lama jadi aku pesennya agak siangan",netral
Segar banget dapat supir gocar ganteng dan suka ngobrol senang banget selama di perjalanan,positif
sejak kejadian bapak telat jemput alias lama bgt telatnya aku memutuskan buat gojek atau gocar kalo ujan tapi mahal bgt yaallah itu bisa buat beli mi gacoan plus minum kalp gocar jd aku rela deh nunggu bapakku yang suka telat gara2 urusan dadakan :(,negatif
"sejauh ini. pengalamanku kalo gocar dapat bluberd, baik2 aja. dan kendaraannya selalu rapi banget bersih banget keren sih",positif
"Sejujurnya, udh pernah nyoba kyk gt dan saran gue... Jangan sih. Capek bgt ga bohong sampe nyerah dan akhirnya ""udh lah gocar aja biar gampang",netral
sekadar saran untuk goRide supaya ada pilihan motor juga kayak goCar jadi untuk perjalanan yang jauh lebih aman,netral
"sekadar saran, untuk goRide supaya ada pilihan motor juga kayak goCar, jadi untuk perjalanan yang lumayan jauh bisa milih motor yang agak nyaman kayak nMax dan gak dapat Honda Beat /Scoopy",netral
"Sekarang order apapun dari susah banget dapatnya. Goride, gocar susah semua harus 3-4x nyoba order. Gofood malah gak dapat samsek -_-",negatif
Sekarang udah bisa pesan Gofood pake Kartu Kredit waktu itu cuma untuk Gocar dan Goride aja senang banget,positif
"Sekedar saran bg buat para customer gocar yang mengharuskan lewat tol jangan lupa di bayar biaya tolnya, banyak case temen2 driver gocar/ grabcar yang kena php customernya, bilangnya uang tol diganti via gopay/ ovo/ tip. Tapi nyatanya nihil",netral
Sekedar saran buat developer app ojol @gojekindonesia buat ngembangin appnya biar bisa di kontrol lewat audio melalui headset. Biar para ojal ojol tersayang tidak lagi pegang pegang hp sementara di jalan dan terhindar dari kecelakaan dan kejahatan,netral
"Sekian lama tinggal di sini, baru kali ini harus nunggu gocar 20 menit drivernya belum sampe juga",negatif
selain mager karena kalau besok bisa hemat biaya gocar karena ke hypermartnya nebeng bos,netral
"Selalu kagum sama loyalitas customer gojek Tadi dapat customer cerita tiap hari ngorder gojek minimal 6 kali (4 goride & 2 gofood), gak heran jumlah ordernya dah ribuan Katanya meski aplikasi sebelah promonya gila2an tapi dia cuma install gojek karena udah terlanjur nyaman",netral
"Selama di bandung sangat tertolong dengan gojek sih, vouchernya ku pakai semua. Terimakasih buat produk anak bangsa",positif
Selama ini gak terasa pakai Gojek isi Gopay terus kalo habis waktu coba dihitung semua pengeluaran ternyata lumayan juga sih mungkin kedepannya harus lebih hemat,netral
selama ini naik gocar aman terus + dapat permen gratis / air mineral juga seru abis dan jadi makin nyaman naik gocar,positif
"Selamat buat tokopedia x gojek keren bgt nih collabnya, bangga bgt karya anak bangsa bisa semakin maju. Sbg pengguna setia tokped sejak sebelum Bangtan jadi BA aku dukung terus progresnya yaa, semangat dan good job untuk kalian semua ",positif
